imdbId,movie_title,title_year,releaseDate,genres,writers,director_name,sequel,hitFlop,actor_1_name,actor_2_name,actor_3_name,actor_4_name
tt0331851,Armaan,2003,16-May-03,Drama | Family | Romance,Javed Akhtar (dialogue) | Javed Akhtar (screenplay) | Honey Irani (screenplay) | Honey Irani (story),Honey Irani,0,2,Amitabh Bachchan , Anil Kapoor , Preity Zinta , Gracy Singh
tt0332766,Sur: The Melody of Life,2002,13-Sep-02,Drama | Musical,Tanuja Chandra | Vibha Singh (dialogue),Tanuja Chandra,0,1,Lucky Ali , Simone Singh , Achint Kaur , Ehsan Khan
tt0335044,Dil Vil Pyar Vyar,2002,18-Oct-02,Romance,Sanjeev Puri (dialogue) | Sujit Sen (screenplay) | Vivek Vaswani (story),Anant Mahadevan,0,2,Madhavan , Jimmy Shergill , Sanjay Suri , Namrata Shirodkar
tt0335592,Pyaasa,2002,11-Oct-02,Romance |Drama |Musical,N/A,A. Muthu,0,1,Aftab Shivdasani , Anang Desai , Dinesh Hingoo , Smita Jaykar
tt0337578,Baghban,2003,03-Oct-03,Drama | Romance,Shafiq Ansari (screenplay) | Satish Bhatnagar (screenplay) | B.R. Chopra (story) | Ram Govind (screenplay) | Achala Nagar (dialogue) | Achala Nagar (screenplay),Ravi Chopra,0,6,Amitabh Bachchan , Hema Malini , Aman Verma , Samir Soni
tt0337633,Hathyar: Face to Face with Reality,2002,18-Oct-02,Action | Thriller | Crime,Praveen Bhardwaj (lyrics) | Dev Kohli (lyrics) | Mahesh Manjrekar | Nitin Raikwar (lyrics) | Vineet Srinet (lyrics) | Sanjay Upadhyay (lyrics),Mahesh Manjrekar,1,2,Sanjay Dutt , Shilpa Shetty , Sharad S. Kapoor , Shakti Kapoor
tt0337652,Jeena Sirf Merre Liye,2002,20-Nov-02,Romance,Bolu Khan (story) | Aman Jaffery (story) | Aman Jaffery (dialogue) | Rumi Jaffery (screenplay) | Bolu Khan (dialogue),Talat Jani,0,2,Vijayendra Ghatge , Kareena Kapoor , Tusshar Kapoor , Kader Khan
tt0337971,Deewangee,2002,25-Oct-02,Crime | Thriller | Drama,Anees Bazmee,Anees Bazmee,0,3,Ajay Devgn , Akshaye Khanna , Urmila Matondkar , Farida Jalal
tt0337998,Ek Hindustani,2003,N/A,Action,Santosh Saroj,Tinnu Anand,0,1,Sunil Shetty , Raveena Tandon , Mohan Joshi , Mohnish Bahl
tt0338477,Talaash: The Hunt Begins...,2003,03-Jan-03,Action | Adventure | Crime,Suneel Darshan (story) | Robin Bhatt (screenplay) | K.K. Singh (dialogue) | Ravi Shankar Jaiswal (additional dialogue),Suneel Darshan,0,2,Rakhee Gulzar , Akshay Kumar , Kareena Kapoor , Pooja Batra
tt0338566,Yeh Kya Ho Raha Hai?,2002,11-Oct-02,Comedy | Romance,Suparn Verma (story) | Suparn Verma (screenplay),Hansal Mehta,0,2,Prashant Chianani , Aamir Ali Malik , Vaibhav Jhalani , Yash Pandit
tt0338721,Annarth,2002,01-Nov-02,Action | Thriller,Ravi Dewan | Imtiaz Hussain (screenplay) | Imtiaz Hussain (story),Ravi Dewan,0,1,Sanjay Dutt , Sunil Shetty , Ashutosh Rana , Preeti Jhangiani
tt0338959,Ek Se Badhkar Ek,2004,17-Sep-04,Comedy | Thriller,Dilip Shukla,Kundan Shah,0,1,Sunil Shetty , Raveena Tandon , Shekhar Suman , Isha Koppikar
tt0339878,Waah! Tera Kya Kehna,2002,01-Nov-02,Comedy,Rajeev Kaul,Manoj Agrawal,0,1,Govinda , Raveena Tandon , Preeti Jhangiani , Shakti Kapoor
tt0340178,Jaal: The Trap,2003,18-Jul-03,Action | Musical | Drama,Rajeev Kaul | Praful Parekh,Guddu Dhanoa,0,1,Sunny Deol , Tabu , Reema Sen , Anupam Kher
tt0340464,Zindagi Khoobsoorat Hai,2002,04-Oct-02,Drama | Family,N/A,Manoj Punj,0,1,Gurdas Mann , Tabu , Ashish Vidyarthi , Rajit Kapoor
tt0341266,Bhoot,2003,30-May-03,Horror | Thriller,Lalit Marathe | Sameer Sharma,Ram Gopal Varma,0,6,Ajay Devgn , Urmila Matondkar , Nana Patekar , Rekha
tt0341458,Maseeha,2002,02-Dec-02,Action | Crime | Drama,Pradeep Ghatak (screenplay) | Pradeep Ghatak (story) | Anwar Khan (dialogue) | Anwar Khan (screenplay),Partho Ghosh,0,1,Sunil Shetty , Namrata Shirodkar , Inder Kumar , Manek Bedi
tt0341549,Rishtey,2002,06-Dec-02,Family,Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Tanveer Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story),Indra Kumar,0,2,Anil Kapoor , Karisma Kapoor , Shilpa Shetty , Kaivalya Chheda
tt0341562,Satta,2003,07-Feb-03,Crime | Drama,Madhur Bhandarkar (dialogue) | Madhur Bhandarkar (story) | Manoj Tyagi (screenplay),Madhur Bhandarkar,0,2,Raveena Tandon , Atul Kulkarni , Shri Vallabh Vyas , Govind Namdeo
tt0342624,Karz: The Burden of Truth,2002,06-Dec-02,Action,Anees Bazmee (dialogue) | Anees Bazmee (screenplay) | Amit Khan (additional screenplay) | Atul Sharma (story),Harry Baweja,0,2,Sunny Deol , Sunil Shetty , Shilpa Shetty , Ashutosh Rana
tt0345043,Chura Liyaa Hai Tumne,2003,21-Mar-03,Action | Drama | Mystery,Venita Coelho (screenplay) | Sanjay Masoom (additional dialogue) | Vibha Singh (dialogue),Sangeeth Sivan,0,1,Zayed Khan , Esha Deol , Gulshan Grover , Rakhi Sawant
tt0345102,Danger,2002,17-May-02,Crime | Drama | Thriller,Vasant Chheda | Shashi Wadia,Govind Menon,0,2,Ashutosh Rana , Tara Deshpande , Jas Arora , Shishir Sharma
tt0345594,Love at Times Square,2003,14-Feb-03,Drama,Dev Anand,Dev Anand,0,1,Dev Anand , Heenee Kaushik , Shoib Khan , Chaitanya Chaudhary
tt0346457,The Rising: Ballad of Mangal Pandey,2005,12-Aug-05,Biography | Drama | History,Farrukh Dhondy (screenplay) | Ranjit Kapoor (Hindi dialogue),Ketan Mehta,0,2,Aamir Khan , Rani Mukerji , Toby Stephens , Coral Beed
tt0346507,Andaaz,2003,23-May-03,Drama | Musical | Romance,Robin Bhatt (screenplay) | Shyam Goel (screenplay) | Jainendra Jain (dialogue) | Raj Kanwar (story),Raj Kanwar,0,6,Akshay Kumar , Lara Dutta , Priyanka Chopra , Rajeev Verma
tt0346548,Avgat,2001,01-Jun-01,Action | Crime | Drama,N/A,Mohan Sharma,0,1,Ajinkya Deo , Nethra Raghuraman , Sayaji Shinde , Rohini Hattangadi
tt0346723,Chalte Chalte,2003,13-Jun-03,Drama | Romance,Aziz Mirza (story) | Robin Bhatt (story) | Aziz Mirza (screenplay) | Robin Bhatt (screenplay) | Pramod Sharma (dialogue) | Ashish Kariya (dialogue) | Rumi Jaffery (dialogue),Aziz Mirza,0,6,Shah Rukh Khan , Rani Mukerji , Jas Arora , Satish Shah
tt0347167,The Hero: Love Story of a Spy,2003,10-Apr-03,Action | Adventure | Drama,Shaktimaan Talwar,Anil Sharma,0,3,Sunny Deol , Preity Zinta , Priyanka Chopra , Amrish Puri
tt0347278,Jhankaar Beats,2003,20-Jun-03,Comedy | Musical | Romance,Sujoy Ghosh (story) | Milap Zaveri (dialogue) | Sujoy Ghosh (dialogue) | Suresh Nair (dialogue),Sujoy Ghosh,0,2,Sanjay Suri , Rahul Bose , Juhi Chawla , Rinke Khanna
tt0347304,Kal Ho Naa Ho,2003,28-Nov-03,Comedy | Drama | Romance,Niranjan Iyengar (dialogue) | Karan Johar (screenplay) | Karan Johar (story),Nikhil Advani | Ron Reid Jr.,0,6,Shah Rukh Khan , Preity Zinta , Saif Ali Khan , Jaya Bhaduri
tt0347332,Khakee,2004,23-Jan-04,Action | Drama,Shridhar Raghavan | Rajkumar Santoshi (dialogue) | Rajkumar Santoshi,Rajkumar Santoshi,0,4,Amitabh Bachchan , Akshay Kumar , Ajay Devgn , Aishwarya Rai Bachchan
tt0347416,LOC: Kargil,2003,12-Dec-03,Drama | War,J.P. Dutta | O.P. Dutta (dialogue),J.P. Dutta,0,2,Sanjay Dutt , Ajay Devgn , Saif Ali Khan , Sunil Shetty
tt0347473,Main Hoon Na,2004,30-Apr-04,Action | Comedy | Romance,Farah Khan (story) | Abbas Tyrewala (screenplay) | Farah Khan (screenplay) | Rajesh Saathi (screenplay) | Abbas Tyrewala (dialogue),Farah Khan,0,6,Shah Rukh Khan , Sushmita Sen , Sunil Shetty , Zayed Khan
tt0347779,Pinjar,2003,N/A,Drama,Chandra Prakash Dwivedi (additional dialogue) | Chandra Prakash Dwivedi (screenplay) | Amrita Pritam (dialogue) | Amrita Pritam (novel) | Amrita Pritam (story),Chandra Prakash Dwivedi,0,1,Urmila Matondkar , Manoj Bajpayee , Sanjay Suri , Sandali Sinha
tt0348172,Tehzeeb,2003,21-Nov-03,Drama,Khalid Mohamed (story) | Javed Siddiqui (dialogue),Khalid Mohamed,0,1,Shabana Azmi , Urmila Matondkar , Arjun Rampal , Dia Mirza
tt0348190,Tere Liye,2001,14-Dec-01,Drama | Family | Musical,Anant Balani | Abbas Tyrewala (lyrics),Sanjay Gadhvi,0,1,Imran Ahmed Khan , Sonali Khare , Neelu Kohli , Hiten Paintal
tt0348258,Tujhe Meri Kasam,2003,03-Jan-03,Romance,Neeraj Vora (dialogue),Vijay K. Bhaskar,0,6,Ritesh Deshmukh , Shakti Kapoor , Supriya Karnik , Satish Shah
tt0348521,Aapko Pehle Bhi Kahin Dekha Hai,2003,10-Jan-03,Action | Comedy | Drama,Shashank Dabral | Nitin Raikwar (lyrics) | Rajan Raj (lyrics) | Sameer (lyrics) | Anubhav Sinha (dialogue),Anubhav Sinha,0,1,Pummy Brar , Priyanshu Chatterjee , Crystal , Harry
tt0348656,Khushi,2003,07-Feb-03,Action | Drama | Romance,Aman Jaffery (dialogue) | Bolu Khan (dialogue) | Surya S.J. (story),Surya S.J. | Sunil Kumar Agrawal,0,2,Fardeen Khan , Kareena Kapoor , Amrish Puri , Amitabh Bachchan
tt0348662,Kucch To Hai,2003,24-Jan-03,Drama | Horror | Mystery,Rajeev Jhaveri (story) | Anurag Prapanna (dialogue) | Umesh Shukla (dialogue),Anurag Basu | Anil V. Kumar,0,2,Ashay Chitre , Esha Deol , Anita Hassandani , Vrajesh Hirjee
tt0348824,Chalo Ishq Ladaaye,2002,27-Dec-02,Comedy | Romance,Imtiaz Patel | Yunus Sajawal,Aziz Sejawal,0,1,Govinda , Kader Khan , Rani Mukerji , Zohra Segal
tt0348843,Jism,2003,17-Jan-03,Drama | Romance | Thriller,Mahesh Bhatt | Niranjan Iyengar (dialogue),Amit Saxena,0,6,Bipasha Basu , John Abraham , Gulshan Grover , Vinay Pathak
tt0349058,88 Antop Hill,2003,27-Jun-03,Thriller,Kushan Nandy (story) | Kiran Shroff (story),Kushan Nandy,0,1,Atul Kulkarni , Rahul Dev , Suchitra Pillai-Malik , Shweta Menon
tt0349115,Baaz: A Bird in Danger,2003,07-Feb-03,Thriller,Shyam Goel (story) | Sanjay Masoom (dialogues) | Mehboob (lyrics),Tinnu Verma,0,1,Jackie Shroff , Sunil Shetty , Karisma Kapoor , Dino Morea
tt0349333,Darna Mana Hai,2003,25-Jul-03,Horror | Adventure,Atul Sabharwal | Rajnish Thakur | Abbas Tyrewala,Prawaal Raman,0,3,Sameera Reddy , Antara Mali , Sohail Khan , Saif Ali Khan
tt0349620,Inteqam: The Perfect Game,2004,01-Nov-04,Action |Romance,Rajiv Babbar (story) | Shahnawaz Ahmed Kenny (scenario) | Yunus Sajawal (screenplay) | Jalees Sherwani (dialogue),Pankaj Parashar,0,1,Manoj Bajpayee , Isha Koppikar , Nethra Raghuraman , Parmita Katkar
tt0349679,Khwahish,2003,06-Jun-03,Drama | Romance | Musical,Govind Menon (screenplay) | Shashi Wadia (dialogue),Govind Menon,0,4,Himanshu Malik , Mallika Sherawat , Shivaji Satam , Mahmud Babai
tt0349703,Kyun! Ho Gaya Na...,2004,13-Aug-04,Comedy | Drama | Romance,Tushar Hiranandani (dialogues) | Tushar Hiranandani (screenplay) | Samir Karnik | Vivek Oberoi (dialogues) | Vivek Oberoi (screenplay) | Rajesh Soni (dialogues) | Rajesh Soni (screenplay) | Milap Zaveri (dialogues) | Milap Zaveri (screenplay),Samir Karnik,0,2,Amitabh Bachchan , Vivek Oberoi , Aishwarya Rai Bachchan , Om Puri
tt0352314,Ek Hasina Thi,2004,24-Feb-04,Crime | Romance | Thriller,Sriram Raghavan | Pooja Ladha Surti,Sriram Raghavan,0,2,Saif Ali Khan , Urmila Matondkar , Seema Biswas , Aditya Srivastava
tt0352489,Kash... Aap Hamare Hote,2003,14-Feb-03,Family | Musical | Romance,Ravindra Peepat (screenplay) | Atul Tiwari (dialogue) | Atul Tiwari (screenplay),Ravindra Peepat,0,1,Juhi Babbar , Sonu Nigam , Om Puri , Sharad S. Kapoor
tt0352830,Sssshhh...,2003,24-Oct-03,Horror | Mystery,Arshad Sayed,Pavan Kaul,0,3,Tanisha , Dino Morea , Karan Nath , Gaurav Kapoor
tt0353351,Dhund: The Fog,2003,21-Feb-03,Adventure | Thriller,S. Kahn (screenplay) | Sajeev Kapoor (dialogue),Shyam Ramsay,0,1,Amar Upadhyaya , Aditi Govitrikar , Apoorva Agnihotri , Divya Palat
tt0354538,Ek Aur Ek Gyarah: By Hook or by Crook,2003,28-Mar-03,Action | Comedy | Musical,Aman Jaffery (dialogue) | Shahnawaz Ahmed Kenny (scenario) | Bolu Khan (dialogue) | Yunus Sajawal (screenplay),David Dhawan,0,3,Sanjay Dutt , Govinda , Amrita Arora , Nandini Singh
tt0354786,Oops!,2003,N/A,Drama,Bijesh Jayarajan (dialogue) | Deepak Tijori,Deepak Tijori,0,1,Kiran Janjani , Vikas Sethi , Adyasha , Mink Singh
tt0356982,Paanch,2003,22-Apr-06,Crime | Thriller,Anurag Kashyap,Anurag Kashyap,0,1,Kay Kay Menon , Aditya Srivastava , Joy Fernandes , Vijay Maurya
tt0357208,Stumped,2003,16-May-03,Comedy | Drama,Gaurav Pandey | Abbas Tyrewala (lyrics),Gaurav Pandey,0,1,Raveena Tandon , Alyy Khan , Salman Khan , Viju Khote
tt0358613,Om,2003,21-Mar-03,Action | Romance,Naeem-Ejaz (dialogue),Ashok Honda,0,1,Attin Bhalla , Sandali Sinha , Smita Jaykar , Pankaj Dheer
tt0362204,Supari,2003,20-Jun-03,Crime | Drama,Padam Kumar (screenplay) | Atul Sabharwal (additional dialogue) | Mushtaq Sheikh (screenplay) | Sutapa Sikdar (dialogue) | Anuradha Tiwari (screenplay),Padam Kumar,0,1,Nandita Das , Uday Chopra , Rahul Dev , Purab Kohli
tt0362696,Haasil,2003,16-May-03,Crime | Drama | Romance,Tigmanshu Dhulia (dialogue) | Tigmanshu Dhulia (script) | Tigmanshu Dhulia (story),Tigmanshu Dhulia,0,1,Jimmy Shergill , Hrishitaa Bhatt , Irrfan Khan , Ashutosh Rana
tt0362771,Ishq Vishk,2003,10-Apr-03,Comedy | Romance,Ken Ghosh (story) | Kiran Kotrial (dialogue) | Vinod Ranganathan (screenplay),Ken Ghosh,0,4,Shahid Kapoor , Amrita Rao , Shenaz Treasury , Vishal Malhotra
tt0362902,Nayee Padosan,2003,06-Jun-03,Comedy,Ikram Akhtar (screenplay) | Ikram Akhtar (story) | Raghuvir Shekhawat (dialogue),B.H. Tharun Kumar,0,3,Vikas Kalantri , Anuj Sawhney , Aslam Khan , Mahek Chahal
tt0363409,Aan: Men at Work,2004,04-Jun-04,Drama | Action,Hriday Lani (dialogue) | Sanjeev Puri (screenplay) | Sanjeev Puri (story) | Manoj Tyagi (screenplay) | Manoj Tyagi (story),Madhur Bhandarkar,0,1,Shatrughan Sinha , Akshay Kumar , Sunil Shetty , Paresh Rawal
tt0363472,Bewafaa,2005,25-Feb-05,Drama,Dharmesh Darshan,Dharmesh Darshan,0,3,Anil Kapoor , Akshay Kumar , Kareena Kapoor , Sushmita Sen
tt0363721,Joggers' Park,2003,12-Sep-03,Comedy | Romance,Subhash Ghai (story),Anant Balani,0,2,Victor Banerjee , Perizaad Zorabian , Divya Dutta , Khalid Siddiqui
tt0363833,Mumbai Se Aaya Mera Dost,2003,22-Aug-03,Romance | Action | Adventure,Apoorva Lakhia,Apoorva Lakhia,0,1,Abhishek Bachchan , Lara Dutta , Chunky Pandey , Aditya Lakhia
tt0364303,Dev,2004,11-Jun-04,Drama,G.P. Deshpande (dialogue) | Nida Fazli (dialogue) | Govind Nihalani (dialogue) | Meenakshi Sharma (dialogue) | Meenakshi Sharma (script) | Meenakshi Sharma (story),Govind Nihalani,0,2,Amitabh Bachchan , Om Puri , Fardeen Khan , Kareena Kapoor
tt0364604,Plan,2004,09-Jan-04,Action | Thriller,Sanjay Gupta (story) | Vinay (screenplay) | Yash (screenplay) | Milap Zaveri (dialogue),Hriday Shetty,0,2,Sanjay Dutt , Dino Morea , Sanjay Suri , Bikram Saluja
tt0364621,Qayamat: City Under Threat,2003,11-Jul-03,Action | Romance | Thriller,Pathik Vats (dialogue) | Suparn Verma (screenplay),Harry Baweja,0,4,Ajay Devgn , Sunil Shetty , Sanjay Kapoor , Arbaaz Khan
tt0366276,Calcutta Mail,2003,30-Jun-03,Thriller,Gunasekhar (story) | Sudhir Mishra (screenplay) | Ruchi Narain (screenplay) | Saurabh Shukla (dialogue) | Saurabh Shukla (screenplay),Sudhir Mishra,0,1,Anil Kapoor , Rani Mukerji , Manisha Koirala , Satish Kaushik
tt0366630,Janasheen,2003,12-Sep-03,Musical | Action | Drama,Shiraz Ahmed (screenplay) | Feroz Khan | Kamlesh Pandey (dialogue) | Suparn Verma (screenplay) | Suparn Verma (story),Feroz Khan,0,2,Feroz Khan , Fardeen Khan , Celina Jaitly , Pinky Harwani
tt0366658,Kaise Kahoon Ke... Pyaar Hai,2003,09-May-03,Crime | Romance,Sameer Arora (dialogue),Anil Kumar Sharma,0,1,Sunny Deol , Dharmendra , Amit Hingorani , Farida Jalal
tt0366761,Meenaxi: Tale of 3 Cities,2004,02-Apr-04,Romance |Drama,Owais Husain (story) | M.F. Hussain (dialogue) | M.F. Hussain (story),M.F. Hussain,0,1,Tabu , Raghuvir Yadav , Nadira Babbar , Kunal Kapoor
tt0366880,Parwana,2003,12-Sep-03,Romance |Drama,Rajeev Kaul (screenplay) | Rajeev Kaul (story) | Tanveer Khan (dialogue) | Praful Parekh (screenplay) | Praful Parekh (story),Deepak Bahry,0,2,Ajay Devgn , Ameesha Patel , Pooja Batra , Jagdeep
tt0366985,Rudraksh,2004,13-Feb-04,Fantasy | Sci-Fi,Mani Shankar (screenplay) | Mani Shankar (story),Mani Shankar,0,1,Sanjay Dutt , Bipasha Basu , Sunil Shetty , Isha Koppikar
tt0367110,Swades,2004,17-Dec-04,Drama,M.G. Sathya (story) | Ashutosh Gowariker (story) | Ashutosh Gowariker (screenplay) | Sameer Sharma (screenplay) | Lalit Marathe (screenplay) | Amin Hajee (screenplay) | Charlotte Whitby-Coles (screenplay) | Yashodeep Nigudkar (screenplay) | Ayan Mukherjee (screenplay) | K.P. Saxena (dialogue),Ashutosh Gowariker,0,2,Shah Rukh Khan , Gayatri Joshi , Kishori Balal , Smith Seth
tt0368580,Asambhav,2004,23-Jul-04,Action | Adventure | Drama,Rajiv Rai | Naeem Sha (dialogue) | Naeem Sha (screenplay),Rajiv Rai,0,1,Arjun Rampal , Naseeruddin Shah , Priyanka Chopra , Singh Surendra
tt0368683,Desh,2002,N/A,Drama,Animesh Rai Chaudhary (assistant screenplay writer) | Prafulla Roy (novel) | Salil Sarkar (dialogue) | Salil Sarkar (screenplay) | Raja Sen (screenplay),Raja Sen,0,1,Jaya Bhaduri , Sabyasachi Chakraborty , Subhendu Chatterjee , Gyanesh Mukherjee
tt0368811,Jajantaram Mamantaram,2003,30-May-03,Fantasy | Family,N/A,Soumitra Ranade,0,1,Javed Jaffrey , Gulshan Grover , Joy Fernandes , Nishith Dadhich
tt0369516,Hawa,2003,04-Jul-03,Horror | Thriller,Sutanu Gupta (screenplay) | Sutanu Gupta (story) | Sanjay Masoom (dialogue),Guddu Dhanoa,0,3,Tabu , Shahbaaz Khan , Mukesh Tiwari , Imran Khan
tt0369637,Kuch Naa Kaho,2003,26-Aug-03,Drama | Romance,Rohena Gera (story) | Naushil Mehta (dialogue) | Nidhi Tuli (dialogue) | Neeraj Vora (screenplay),Rohan Sippy,0,2,Aishwarya Rai Bachchan , Abhishek Bachchan , Satish Shah , Suhasini Mulay
tt0371735,Hungama,2003,01-Aug-03,Comedy | Drama | Romance,Priyadarshan (story) | Priyadarshan (screenplay) | Neeraj Vora (dialogue),Priyadarshan,0,5,Akshaye Khanna , Aftab Shivdasani , Rimi Sen , Paresh Rawal
tt0371775,Khel,2003,11-Nov-03,Action | Thriller,N/A,Yusuf Khan,0,2,Sunny Deol , Sunil Shetty , Ajay Jadeja , Celina Jaitly
tt0371922,Saaya,2003,04-Jul-03,Action | Drama | Horror,Amol Shetge (screenplay),Anurag Basu,0,2,John Abraham , Tara Sharma , Mahima Chaudhry , Zohra Segal
tt0373856,Gangaajal,2003,29-Aug-03,Crime | Drama,Prakash Jha (screenplay),Prakash Jha,0,4,Ajay Devgn , Gracy Singh , Mohan Joshi , Yashpal Sharma
tt0373970,Khanjar,2003,27-Jun-03,Action,Saroj Khan (dialogue) | Saroj Khan (screenplay),Chander Sharma,0,1,Sunil Shetty , Tabu , Gulshan Grover , Pankaj Dheer
tt0373972,Khullam Khulla Pyaar Karen,2005,28-Apr-05,Comedy,Rajeev Kaul (screenplay) | Anwar Khan (dialogue) | Anwar Khan (story) | Praful Parekh (screenplay),Harmesh Malhotra,0,1,Govinda , Preity Zinta , Prem Chopra , Sadashiv Amrapurkar
tt0374271,Tere Naam,2003,15-Aug-03,Romance,Bala (original story and screenplay) | Jainendra Jain (dialogue),Satish Kaushik,0,5,Salman Khan , Bhoomika Chawla , Mahima Chaudhry , Sachin Khedekar
tt0374660,Footpath,2003,15-Aug-03,Action | Crime | Drama,Mahesh Bhatt (screenplay) | Girish Dhamija (dialogue) | Vibha Singh (screenplay),Vikram Bhatt,0,2,Aftab Shivdasani , Bipasha Basu , Rahul Dev , Emraan Hashmi
tt0374848,Main Madhuri Dixit Banna Chahti Hoon!,2003,07-Oct-03,Drama | Comedy,Makrand Deshpande (idea),Chandan Arora,0,1,Antara Mali , Rajpal Yadav , Asif Basra , Rita Bhaduri
tt0374887,Munnabhai M.B.B.S.,2003,19-Dec-03,Comedy | Crime,Vidhu Vinod Chopra | Rajkumar Hirani | Lajan Joseph | Abbas Tyrewala (dialogue),Rajkumar Hirani,0,6,Sunil Dutt , Sanjay Dutt , Arshad Warsi , Gracy Singh
tt0375611,Black,2005,04-Feb-05,Drama,Sanjay Leela Bhansali (screenplay) | Bhavani Iyer (English dialogue) | Bhavani Iyer (screenplay) | Prakash Kapadia (screenplay),Sanjay Leela Bhansali,0,4,Amitabh Bachchan , Rani Mukerji , Shernaz Patel , Ayesha Kapoor
tt0375733,Encounter: The Killing,2002,09-Aug-02,Crime | Drama,Ajay Phansekar,Ajay Phansekar,0,1,Naseeruddin Shah , Dilip Prabhavalkar , Tara Deshpande , Akash Khurana
tt0377126,Basti,2003,08-Aug-03,Action | Crime,N/A,N/A,0,1,Sadashiv Amrapurkar , Liyaqat Bari , Brij Gopal , Rajendra Gupta
tt0377131,Raghu Romeo,2003,18-Jun-04,Comedy,Rajat Kapoor (screenplay) | Sanjeev Sharma (script & lyrics) | Saurabh Shukla (dialogue),Rajat Kapoor,0,1,Vijay Raaz , Sadiya Siddiqui , Saurabh Shukla , Maria Goretti
tt0377340,Aetbaar,2004,23-Jan-04,Drama | Musical | Romance,Robin Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue) | Sanjeev Duggal (screenplay),Vikram Bhatt,0,1,Amitabh Bachchan , John Abraham , Bipasha Basu , Supriya Pilgaonkar
tt0378025,Hawayein,2003,22-Aug-03,Drama | Romance,Ammtoje Mann (screenplay) | Harjit Singh (dialogue),Ammtoje Mann,0,1,Babbu Mann , Ammtoje Mann , Mahie Gill , Mukul Dev
tt0378072,Hum Tum,2004,28-May-04,Drama | Romance | Comedy,Siddharth Anand (screenplay) | Kunal Kohli,Kunal Kohli,0,6,Saif Ali Khan , Rani Mukerji , Kiron Kher , Rati Agnihotri
tt0378157,Kagaar: Life on the Edge,2003,10-Oct-03,Crime | Drama,Sujit Sen,N. Chandra,0,1,Om Puri , Nandita Das , Amitabh Dayal , Aditya Kotdar
tt0379818,I Proud to Be an Indian,2004,13-Feb-04,Action,Vekeana Dhillon | Puneet Sira,Puneet Sira,0,1,Sohail Khan , Tim Lawrence , Scott Hinds , Phil Jones
tt0380337,Ek Din 24 Ghante,2003,07-Nov-03,Thriller,N/A,Anant Balani,0,1,Rahul Bose , Ahmed Chaudhary , Nandita Das , Vinit Kumar
tt0381090,Chupke Se,2003,12-Sep-03,Comedy | Musical | Romance,Abbas Tyrewala | Shona Urvashi,Shona Urvashi,0,1,Zulfi Sayed , Masumeh Makhija , Rati Agnihotri , Tinnu Anand
tt0381408,Market,2003,12-Sep-03,Drama | Musical,Miraq Mirza (screenplay) | Arshad Sidhiqi (story),Jay Prakash,0,3,Manisha Koirala , Suman Ranganathan , Aryan Vaid , Shweta Menon
tt0382176,Master,2001,N/A,Action,Suneil Anand (story) | Raajesh Johri (dialogue),Suneil Anand,0,1,Suneil Anand , Ting Leung , Sadashiv Amrapurkar , Leher Kala
tt0382188,Mumbai Matinee,2003,26-Sep-03,Romance | Comedy,Anant Balani,Anant Balani,0,1,Rahul Bose , Perizaad Zorabian , Vijay Raaz , Saurabh Shukla
tt0382383,Yuva,2004,22-May-04,Action | Adventure | Crime,Anurag Kashyap (dialogue) | Mani Ratnam (screenplay),Mani Ratnam,0,3,Ajay Devgn , Abhishek Bachchan , Rani Mukerji , Vivek Oberoi
tt0382385,Zameen,2003,26-Sep-03,Action,Robin Bhatt (additional screenplay) | Javed Siddiqui (dialogue) | Suparn Verma (screenplay) | Suparn Verma (story),Rohit Shetty,0,3,Ajay Devgn , Abhishek Bachchan , Bipasha Basu , Mukesh Tiwari
tt0383719,Xcuse Me,2003,26-Sep-03,Comedy,N/A,N. Chandra,1,1,Sharman Joshi , Sahil Khan , Anil Chaudhary , Snehal Dabi
tt0384491,Samay: When Time Strikes,2003,10-Oct-03,Thriller,Robby Grewal | Sameer Kohli,Robby Grewal,0,1,Sushmita Sen , Lucy Bartholomew , Tushar Dalvi , Jatin Karia
tt0385351,Yeh Lamhe Judaai Ke,2004,09-Apr-04,Drama,N/A,Birendra Nath Tiwari,0,1,Shah Rukh Khan , Raveena Tandon , Navneet Nishan , Avtar Gill
tt0385564,Border Hindustan Ka,2003,20-Jun-03,Action | Romance,N/A,Yogesh Bharadwaj,0,1,Faisal Khan , Rajat Bedi , Aditya Pancholi , Priya Gill
